file,status,changes
out/batch_processed/Herth-2019-Endoscopic Lung Volume Reduction_ A.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-03-05"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Jan Slebos"", ""Gerard J. Criner"", ""Arschang Valipour"", ""Frank Sciurba"", ""Pallav L. Shah""], ""new"": [""Jan Slebos"", ""Gerard J. Criner"", ""Arschang Valipour"", ""Frank Sciurba"", ""Pallav L. Shah""]}}"
out/batch_processed/High-dose-rate endobronchial brachytherapy eff.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Radiation Oncology"", ""Pulmonary Medicine"", ""Anderson Cancer Center""], ""new"": [""Radiation Oncology"", ""Pulmonary Medicine"", ""Anderson Cancer Center""]}}"
out/batch_processed/Hillerdal-2014-One- to four-year follow-up of.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-09-11"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Gunnar Hillerdal"", ""Stephanie Mindus""], ""new"": [""Gunnar Hillerdal"", ""Stephanie Mindus""]}, ""abstract"": {""action"": ""from_structure"", ""new"": ""Background: Lung volume reduction surgery can improve lung function and working capacity in severe heterogeneous emphyse…""}}"
out/batch_processed/Holden-2020-Safety and Efficacy of the Tracheo.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-07-17"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Van Kim"", ""Daniel Ospina"", ""Alex Chee"", ""Mihir S. Parikh"", ""Megan M. Carreiro"", ""Daniel Alape"", ""Sebastian Fernandez"", ""Adnan Majid""], ""new"": [""Van Kim"", ""Daniel Ospina"", ""Alex Chee"", ""Mihir S. Parikh"", ""Megan M. Carreiro"", ""Daniel Alape"", ""Sebastian Fernandez"", ""Adnan Majid""]}}"
out/batch_processed/Hooper-2010-Investigation of a unilateral pleu.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-08-09"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Clare Hooper"", ""Gary Lee"", ""Nick Maskell"", ""Pleural Guideline Group""], ""new"": [""Clare Hooper"", ""Gary Lee"", ""Nick Maskell"", ""Pleural Guideline Group""]}}"
out/batch_processed/Hu-2018-Application of the Montgomery T-tube i.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-05"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care Medicine""], ""new"": [""Critical Care Medicine""]}}"
"out/batch_processed/Hu-2020-Pleural manometry_ techniques, applica.json",dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-05"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care Medicine"", ""Critical Care"", ""Sleep Medicine"", ""South Carolina""], ""new"": [""Critical Care Medicine"", ""Critical Care"", ""Sleep Medicine"", ""South Carolina""]}}"
out/batch_processed/IASLC Proposals for Revision of TNM.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-03-04"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Health Insurance Portability""], ""new"": [""Health Insurance Portability""]}}"
out/batch_processed/IP Fellowship Accreditation Standards.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-05"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Executive Summary"", ""Multisociety Interventional"", ""Pulmonology Fellowship"", ""Accreditation Committee""], ""new"": [""Executive Summary"", ""Multisociety Interventional"", ""Pulmonology Fellowship"", ""Accreditation Committee""]}}"
out/batch_processed/IP extending breath of care.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care"", ""Sleep Medicine"", ""California San Francisco"", ""San Francisco""], ""new"": [""Critical Care"", ""Sleep Medicine"", ""California San Francisco"", ""San Francisco""]}}"
out/batch_processed/IPC review.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-12"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Audra J. Schwalk"", ""David E. Ost""], ""new"": [""Audra J. Schwalk"", ""David E. Ost""]}}"
out/batch_processed/IPCplus.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-04-05"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Academic Respiratory Unit"", ""United Kingdom""], ""new"": [""Academic Respiratory Unit"", ""United Kingdom""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1056/nejmoa1716883""}}"
out/batch_processed/Iatrogenic bleeding during flexible bronchoscopy.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Maurizio Bernasconi"", ""Angela Koutsokera"", ""Adam Ogna"", ""Alessio Casutt"", ""Laurent Nicod"", ""Alban Lovis""], ""new"": [""Maurizio Bernasconi"", ""Angela Koutsokera"", ""Adam Ogna"", ""Alessio Casutt"", ""Laurent Nicod"", ""Alban Lovis""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1183/23120541.00084-2016""}}"
out/batch_processed/Imaging in peripheral bronchoscopy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-11-07"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Brian D. Shaller"", ""Sonali Sethi"", ""Joseph Cicenia""], ""new"": [""Brian D. Shaller"", ""Sonali Sethi"", ""Joseph Cicenia""]}}"
out/batch_processed/Impact of Pulmonary and Critical Care Fellow Participation during Advanced Diagnostic Bronchoscopy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-03"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ara A. Chrissian"", ""Sevwandi De"", ""Erin Wiltchik"", ""Brian Furukawa"", ""Nico S. Rizzo"", ""Elliot Ho"", ""Dafne Moretta"", ""Gregory Cheek""], ""new"": [""Ara A. Chrissian"", ""Sevwandi De"", ""Erin Wiltchik"", ""Brian Furukawa"", ""Nico S. Rizzo"", ""Elliot Ho"", ""Dafne Moretta"", ""Gregory Cheek""]}}"
out/batch_processed/Impact of a Dedicated Pleural Clinic on Indwelling Pleural Catheter Related Outcomes_A Retrospective Single Center Experience.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-10-04"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Katherine B. Malcolm"", ""Eric J. Seeley"", ""Yaron B. Gesthalter""], ""new"": [""Katherine B. Malcolm"", ""Eric J. Seeley"", ""Yaron B. Gesthalter""]}}"
out/batch_processed/Impact of the Ninth International Association for the Study of Lung Cancer TNM Classification on Endobronchial Ultrasound for Lung Cancer Staging.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-10"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Thorac Oncol"", ""Katanoda K. Secondhand"", ""Jpn J Clin""], ""new"": [""Thorac Oncol"", ""Katanoda K. Secondhand"", ""Jpn J Clin""]}}"
out/batch_processed/Improved diagnostic yield  with digital tomosynthesis ENB.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-12-25"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care Medicine"", ""Pulmonary Critical Care"", ""Sleep Medicine""], ""new"": [""Critical Care Medicine"", ""Pulmonary Critical Care"", ""Sleep Medicine""]}}"
out/batch_processed/Improving diagnostic yield of navigational bronchoscopy .json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-12"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ajay Wagh"", ""Elliot Ho"", ""Septimiu Murgu"", ""Douglas Kyle Hogarth""], ""new"": [""Ajay Wagh"", ""Elliot Ho"", ""Septimiu Murgu"", ""Douglas Kyle Hogarth""]}}"
out/batch_processed/Indications and complications of rigid broncho.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-05-08"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Respiratory Medicine""], ""new"": [""Respiratory Medicine""]}}"
out/batch_processed/Indocyanine Green-Soaked Fiducial Markers.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-03"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Bryan S. Benn"", ""Hasnain Bawaadam"", ""Elizabeth M. Colwell"", ""Matthew D. Peterson"", ""William B. Tisol"", ""Abesh Niroula"", ""Wissam S. Jaber"", ""Onkar V. Khullar"", ""Kelly Daymude"", ""Chinh T. Phan"", ""Luis A. Godoy"", ""Devon Anderson"", ""Michelle Lagana"", ""Elizabeth A. Yu"", ""Tomomi Oka"", ""Mendy Lum"", ""Pallav L. Shah"", ""Ganesh Krishna""], ""new"": [""Bryan S. Benn"", ""Hasnain Bawaadam"", ""Elizabeth M. Colwell"", ""Matthew D. Peterson"", ""William B. Tisol"", ""Abesh Niroula"", ""Wissam S. Jaber"", ""Onkar V. Khullar"", ""Kelly Daymude"", ""Chinh T. Phan"", ""Luis A. Godoy"", ""Devon Anderson"", ""Michelle Lagana"", ""Elizabeth A. Yu"", ""Tomomi Oka"", ""Mendy Lum"", ""Pallav L. Shah"", ""Ganesh Krishna""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1016/j.chpulm.2024.100131""}}"
out/batch_processed/Indwelling Pleural Catheter versus Pleurodesis.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-01"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Narayan P. Iyer"", ""Chakravarthy B. Reddy"", ""Momen M. Wahidi"", ""Sandra Z. Lewis"", ""Rebecca L. Diekemper"", ""David Feller"", ""Michael K. Gould"", ""Alex A. Balekian""], ""new"": [""Narayan P. Iyer"", ""Chakravarthy B. Reddy"", ""Momen M. Wahidi"", ""Sandra Z. Lewis"", ""Rebecca L. Diekemper"", ""David Feller"", ""Michael K. Gould"", ""Alex A. Balekian""]}}"
out/batch_processed/Inhaled GM-CSF for Pulmonary Alveolar Proteino.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-09-05"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Translational Research Center"", ""Engl J Med"", ""Massachusetts Medical""], ""new"": [""Translational Research Center"", ""Engl J Med"", ""Massachusetts Medical""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1056/nejmoa1816216""}}"
out/batch_processed/Inhaled TXA for Hemoptysis Treatment.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-12"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ori Wand"", ""Elad Guber"", ""Alexander Guber"", ""Gali Epstein Shochet"", ""David Shitrit""], ""new"": [""Ori Wand"", ""Elad Guber"", ""Alexander Guber"", ""Gali Epstein Shochet"", ""David Shitrit""]}}"
out/batch_processed/Interventional Bronchoscopy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-02-05"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Gerard J. Criner"", ""Ralf Eberhardt"", ""Sebastian Fernandez"", ""Daniela Gompelmann"", ""Fabien Maldonado"", ""Neal Patel"", ""Pallav L. Shah"", ""Jan Slebos"", ""Arschang Valipour"", ""Momen M. Wahidi"", ""Mark Weir"", ""Felix J. Herth""], ""new"": [""Gerard J. Criner"", ""Ralf Eberhardt"", ""Sebastian Fernandez"", ""Daniela Gompelmann"", ""Fabien Maldonado"", ""Neal Patel"", ""Pallav L. Shah"", ""Jan Slebos"", ""Arschang Valipour"", ""Momen M. Wahidi"", ""Mark Weir"", ""Felix J. Herth""]}}"
out/batch_processed/Interventional pulmonology in the intensive ca.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-12-02"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Adam Belanger"", ""Jason Akulian""], ""new"": [""Adam Belanger"", ""Jason Akulian""]}}"
out/batch_processed/Intrapleural Fibrinolytic Therapy versus Early.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-08"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fayez Kheir"", ""Sanket Thakore"", ""Hiren Mehta"", ""Michael Jantz"", ""Mihir Parikh"", ""Alex Chee"", ""Upendra Kaphle"", ""Carlos Sisnega"", ""Sebastian Fernandez"", ""Adnan Majid""], ""new"": [""Fayez Kheir"", ""Sanket Thakore"", ""Hiren Mehta"", ""Michael Jantz"", ""Mihir Parikh"", ""Alex Chee"", ""Upendra Kaphle"", ""Carlos Sisnega"", ""Sebastian Fernandez"", ""Adnan Majid""]}}"
out/batch_processed/Intrapleural use of tissue plasminogen activat.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Najib M. Rahman"", ""Nicholas A. Maskell"", ""Alex West"", ""Richard Teoh"", ""Anthony Arnold"", ""Carolyn Mackinlay"", ""Daniel Peckham"", ""Nabeel Ali"", ""William Kinnear"", ""Andrew Bentley"", ""Brennan C. Kahan"", ""John M. Wrightson"", ""Helen E. Davies"", ""Clare E. Hooper"", ""Gary Lee"", ""Emma L. Hedley"", ""Nicky Crosthwaite"", ""Louise Choo"", ""Emma J. Helm"", ""Fergus V. Gleeson"", ""Andrew J. Nunn""], ""new"": [""Najib M. Rahman"", ""Nicholas A. Maskell"", ""Alex West"", ""Richard Teoh"", ""Anthony Arnold"", ""Carolyn Mackinlay"", ""Daniel Peckham"", ""Nabeel Ali"", ""William Kinnear"", ""Andrew Bentley"", ""Brennan C. Kahan"", ""John M. Wrightson"", ""Helen E. Davies"", ""Clare E. Hooper"", ""Gary Lee"", ""Emma L. Hedley"", ""Nicky Crosthwaite"", ""Louise Choo"", ""Emma J. Helm"", ""Fergus V. Gleeson"", ""Andrew J. Nunn""]}}"
out/batch_processed/Jayadevappa-2019-Outcomes of patients with adv.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-10"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ravishankar Jayadevappa"", ""Sumedha Chhatre"", ""Harmik J. Soukiasian"", ""Septimiu Murgu""], ""new"": [""Ravishankar Jayadevappa"", ""Sumedha Chhatre"", ""Harmik J. Soukiasian"", ""Septimiu Murgu""]}}"
out/batch_processed/Jet Ventilation during Rigid Bronchoscopy in Adults.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Avenue G. Therasse"", ""Laurie Putz""], ""new"": [""Avenue G. Therasse"", ""Laurie Putz""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1155/2016/4234861""}}"
out/batch_processed/Karakoca-2018-Follow-up outcomes of chronic ob.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-11"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Yalcin Karakoca"", ""Guler Gogus"", ""Seha Akduman"", ""Baykal Erturk""], ""new"": [""Yalcin Karakoca"", ""Guler Gogus"", ""Seha Akduman"", ""Baykal Erturk""]}}"
out/batch_processed/Kashiwabara-2021-Efficacy and safety of transb.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-02-24"", ""new"": 2021}}"
out/batch_processed/Kemp-2017-A Multicenter Randomized Controlled.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-12-15"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care Medicine"", ""Document Version""], ""new"": [""Critical Care Medicine"", ""Document Version""]}}"
out/batch_processed/Kimura-2015-Photodynamic Therapy (PDT) with Ch.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-10-23"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kuniharu Miyajima"", ""Masakazu Kojika"", ""Takafumi Kono"", ""Harubumi Kato""], ""new"": [""Kuniharu Miyajima"", ""Masakazu Kojika"", ""Takafumi Kono"", ""Harubumi Kato""]}}"
out/batch_processed/Klooster-2017-One-Year Follow-Up after Endobro.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-12-15"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Pulmonary Diseases"", ""The Netherlands""], ""new"": [""Pulmonary Diseases"", ""The Netherlands""]}}"
out/batch_processed/Koizumi-2015-Bronchoscopy-Guided Cooled Radiof.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-07-17"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Comprehensive Cancer Therapy"", ""Internal Medicine""], ""new"": [""Comprehensive Cancer Therapy"", ""Internal Medicine""]}}"
out/batch_processed/Koshy-2021-Safety of delivering bronchial ther.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-11-29"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kavya Koshy"", ""Joy Sha"", ""Kim Bennetts"", ""David Langton""], ""new"": [""Kavya Koshy"", ""Joy Sha"", ""Kim Bennetts"", ""David Langton""]}}"
out/batch_processed/Labarca-2019-Bronchoscopic Lung Volume Reducti.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-05-22"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Gonzalo Labarca"", ""Juan Pablo"", ""Cecilia Pacheco"", ""Erik Folch"", ""Fayez Kheir"", ""Adnan Majid"", ""Michael A. Jantz"", ""Hiren J. Mehta"", ""Neal Patel"", ""Sebastian Fernandez""], ""new"": [""Gonzalo Labarca"", ""Juan Pablo"", ""Cecilia Pacheco"", ""Erik Folch"", ""Fayez Kheir"", ""Adnan Majid"", ""Michael A. Jantz"", ""Hiren J. Mehta"", ""Neal Patel"", ""Sebastian Fernandez""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1159/000499508""}}"
out/batch_processed/Lamb-2020-Use of Tracheostomy During the COVID.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-10"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Elsevier Connect"", ""Med Central""], ""new"": [""Elsevier Connect"", ""Med Central""]}}"
out/batch_processed/Li-2019-The REACH Trial_ A Randomized Controll.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-12-14"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Shiyue Li"", ""Guangfa Wang"", ""Changhui Wang"", ""Xinglin Gao"", ""Faguang Jin"", ""Huaping Yang"", ""Baohui Han"", ""Rui Zhou"", ""Chengshui Chen"", ""Liangan Chen"", ""Chunxue Bai"", ""Huahao Shen"", ""Nanshan Zhong""], ""new"": [""Shiyue Li"", ""Guangfa Wang"", ""Changhui Wang"", ""Xinglin Gao"", ""Faguang Jin"", ""Huaping Yang"", ""Baohui Han"", ""Rui Zhou"", ""Chengshui Chen"", ""Liangan Chen"", ""Chunxue Bai"", ""Huahao Shen"", ""Nanshan Zhong""]}}"
out/batch_processed/Lipp-2013-Systemic antimicrobial prophylaxis f.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-11-14"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Systematic Reviews""], ""new"": [""Systematic Reviews""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1002/14651858.cd005571.pub3""}}"
out/batch_processed/Ljungdahl-2006-Complication rate lower after p.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2006-07-24"", ""new"": 2006}}"
out/batch_processed/Local anaesthetic thoracoscopy .json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-07-04"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""De Fonseka""], ""new"": [""De Fonseka""]}}"
out/batch_processed/Local determinants of response to endobronchia.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Linda Ofiara"", ""Ted Roman"", ""Robert D. Levy""], ""new"": [""Linda Ofiara"", ""Ted Roman"", ""Robert D. Levy""]}}"
out/batch_processed/Lung nodule during COVID.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-07"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Peter J. Mazzone"", ""Michael K. Gould"", ""Douglas A. Arenberg"", ""Alexander C. Chen"", ""Humberto K. Choi"", ""Frank C. Detterbeck"", ""Farhood Farjah"", ""Kwun M. Fong"", ""Jonathan M. Iaccarino"", ""Samuel M. Janes"", ""Jeffrey P. Kanne"", ""Ella A. Kazerooni"", ""David P. Naidich"", ""Charles A. Powell"", ""Suhail Raoof"", ""Patricia Rivera"", ""Nichole T. Tanner"", ""Lynn K. Tanoue"", ""Alain Tremblay"", ""Anil Vachani"", ""Charles S. White"", ""Renda Soylemez Wiener"", ""Gerard A. Silvestri""], ""new"": [""Peter J. Mazzone"", ""Michael K. Gould"", ""Douglas A. Arenberg"", ""Alexander C. Chen"", ""Humberto K. Choi"", ""Frank C. Detterbeck"", ""Farhood Farjah"", ""Kwun M. Fong"", ""Jonathan M. Iaccarino"", ""Samuel M. Janes"", ""Jeffrey P. Kanne"", ""Ella A. Kazerooni"", ""David P. Naidich"", ""Charles A. Powell"", ""Suhail Raoof"", ""Patricia Rivera"", ""Nichole T. Tanner"", ""Lynn K. Tanoue"", ""Alain Tremblay"", ""Anil Vachani"", ""Charles S. White"", ""Renda Soylemez Wiener"", ""Gerard A. Silvestri""]}}"
