file,status,changes
out/hardened/Efficacy and Safety of Airway Stent in TEF.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-02-17"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Xiangnan Li"", ""Peiyuan Luo"", ""Mengyu Zhao"", ""Feifei Wen"", ""Guancheng Jiang"", ""Yibei You"", ""Yaru Liu"", ""Xuan Wu"", ""Felix J.F. Herth"", ""Quncheng Zhang""], ""new"": [""Xiangnan Li"", ""Peiyuan Luo"", ""Mengyu Zhao"", ""Feifei Wen"", ""Guancheng Jiang"", ""Yibei You"", ""Yaru Liu"", ""Xuan Wu"", ""Felix J.F. Herth"", ""Quncheng Zhang""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Efficacy and safety of cone-beam computed tomography-guided bronchoscopy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-02-18"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ziling Li"", ""Shuyun Xu"", ""Yong Zhang"", ""Jing Shi""], ""new"": [""Ziling Li"", ""Shuyun Xu"", ""Yong Zhang"", ""Jing Shi""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Efficacy ofWhole-LungLavageinPulmonaryAlveolar.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-01-21"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Pierre Gay"", ""Benoit Wallaert"", ""Stefan Nowak"", ""Jonas Yserbyt"", ""Stavros Anevlavis"", ""Christophe Hermant"", ""Alban Lovis"", ""Olivier Menard"", ""Bernard Maitre"", ""Thomas Vandemoortele"", ""Hervé Dutau"", ""Amandine Briault"", ""Arnaud Bourdin"", ""Jean-Michel Vergnon"", ""Marios E. Froudarakis"", ""Groupe d''Endoscopie Thoracique de Langue Française""], ""new"": [""Pierre Gay"", ""Benoit Wallaert"", ""Stefan Nowak"", ""Jonas Yserbyt"", ""Stavros Anevlavis"", ""Christophe Hermant"", ""Alban Lovis"", ""Olivier Menard"", ""Bernard Maitre"", ""Thomas Vandemoortele"", ""Hervé Dutau"", ""Amandine Briault"", ""Arnaud Bourdin"", ""Jean-Michel Vergnon"", ""Marios E. Froudarakis"", ""Groupe d''Endoscopie Thoracique de Langue Française""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Electromagnetic navigation bronchoscopy a comprehensive review.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-12-26"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Edward M. Pickering"", ""Or Kalchiem-Dekel"", ""Ashutosh Sachdeva""], ""new"": [""Edward M. Pickering"", ""Or Kalchiem-Dekel"", ""Ashutosh Sachdeva""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""AME Medical Journal""}}"
out/hardened/Electromagnetic navigation bronchoscopy to access lung lesions in.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-04-11"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""for the NAVIGATE Study Investigators"", ""Sandeep J. Khandhar"", ""Mark R. Bowling"", ""Javier Flandes"", ""Thomas R. Gildea"", ""Kristin L. Hood"", ""William S. Krimsky"", ""Douglas J. Minnich"", ""Septimiu D. Murgu"", ""Michael Pritchett"", ""Eric M. Toloza"", ""Momen M. Wahidi"", ""Jennifer J. Wolvers"", ""Erik E. Folch""], ""new"": [""for the NAVIGATE Study Investigators"", ""Sandeep J. Khandhar"", ""Mark R. Bowling"", ""Javier Flandes"", ""Thomas R. Gildea"", ""Kristin L. Hood"", ""William S. Krimsky"", ""Douglas J. Minnich"", ""Septimiu D. Murgu"", ""Michael Pritchett"", ""Eric M. Toloza"", ""Momen M. Wahidi"", ""Jennifer J. Wolvers"", ""Erik E. Folch""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""BMC Pulmonary Medicine""}}"
out/hardened/Endobronchial Valves for Emphysema without Int.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-12-10"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Karin Klooster"", ""Nick H.T. Ten Hacken"", ""Jorine E. Hartman"", ""Huib A.M. Kerstjens"", ""Eva M. Van Rikxoort"", ""Dirk-Jan Slebos""], ""new"": [""Karin Klooster"", ""Nick H.T. Ten Hacken"", ""Jorine E. Hartman"", ""Huib A.M. Kerstjens"", ""Eva M. Van Rikxoort"", ""Dirk-Jan Slebos""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""New England Journal of Medicine""}}"
out/hardened/Endobronchial epinephrine confusion is in the air.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kay Leong Khoo"", ""Pyng Lee"", ""Atul C. Mehta""], ""new"": [""Kay Leong Khoo"", ""Pyng Lee"", ""Atul C. Mehta""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""American Journal of Respiratory and Critical Care Medicine""}}"
out/hardened/Endobronchial tumor debulking with a flexible.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-04"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Christian Schumann"", ""Martin Hetzel"", ""Alexander J. Babiak"", ""Jürgen Hetzel"", ""Tobias Merk"", ""Thomas Wibmer"", ""Philipp M. Lepper"", ""Stefan Krüger""], ""new"": [""Christian Schumann"", ""Martin Hetzel"", ""Alexander J. Babiak"", ""Jürgen Hetzel"", ""Tobias Merk"", ""Thomas Wibmer"", ""Philipp M. Lepper"", ""Stefan Krüger""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The Journal of Thoracic and Cardiovascular Surgery""}}"
out/hardened/Endosonography for mediastinal disease EUS vs EBUS.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-05-21"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Nikhil Meena"", ""Thaddeus Bartter""], ""new"": [""Nikhil Meena"", ""Thaddeus Bartter""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Endoscopy International Open""}}"
out/hardened/Equipment and procedural setup for IP.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-08"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Amrik S. Ray"", ""Van K. Holden"", ""Ashutosh Sachdeva"", ""Faria Nasim""], ""new"": [""Amrik S. Ray"", ""Van K. Holden"", ""Ashutosh Sachdeva"", ""Faria Nasim""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Eur Respir Rev-2020-DeMaio-200028.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Andrew DeMaio"", ""Daniel Sterman""], ""new"": [""Andrew DeMaio"", ""Daniel Sterman""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Review""}}"
out/hardened/Evaluating the Patient With a Pulmonary Nodule_A Review.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-01-18"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Peter J. Mazzone"", ""Louis Lam""], ""new"": [""Peter J. Mazzone"", ""Louis Lam""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""JAMA""}}"
out/hardened/Evaluation of Safety and Short-term.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-12-18"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Septimiu Murgu"", ""Balaji Laxmanan"", ""Sean Stoy"", ""Katarine Egressy"", ""Udit Chaddha"", ""Farhan Farooqui"", ""Ryan Brunner"", ""Kyle Hogarth"", ""Mark Chaney""], ""new"": [""Septimiu Murgu"", ""Balaji Laxmanan"", ""Sean Stoy"", ""Katarine Egressy"", ""Udit Chaddha"", ""Farhan Farooqui"", ""Ryan Brunner"", ""Kyle Hogarth"", ""Mark Chaney""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Evaluation of a EBUS  forceps in enlarged mediastinal lymph nodes.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-07-17"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kaid Darwiche"", ""Lutz Freitag"", ""Arun Nair"", ""Christiane Neumann"", ""Ruediger Karpf-Wissel"", ""Stefan Welter"", ""Jeremias Wohlschlaeger"", ""Dirk Theegarten""], ""new"": [""Kaid Darwiche"", ""Lutz Freitag"", ""Arun Nair"", ""Christiane Neumann"", ""Ruediger Karpf-Wissel"", ""Stefan Welter"", ""Jeremias Wohlschlaeger"", ""Dirk Theegarten""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Evaluation of individuals with pulmonary nodules when is it lung cancer.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-05"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Michael K. Gould"", ""Jessica Donington"", ""William R. Lynch"", ""Peter J. Mazzone"", ""David E. Midthun"", ""David P. Naidich"", ""Renda Soylemez Wiener""], ""new"": [""Michael K. Gould"", ""Jessica Donington"", ""William R. Lynch"", ""Peter J. Mazzone"", ""David E. Midthun"", ""David P. Naidich"", ""Renda Soylemez Wiener""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/External irradiation versus external irradiati.json,changed,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hans Langendijk"", ""Jos Jong"", ""Martin Tjwa"", ""Martin Muller"", ""Neil Aaronson"", ""Rob Lamers"", ""Ben Slotman"", ""Miel Wouters""], ""new"": [""Hans Langendijk"", ""Jos Jong"", ""Martin Tjwa"", ""Martin Muller"", ""Neil Aaronson"", ""Rob Lamers"", ""Ben Slotman"", ""Miel Wouters""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Radiotherapy and Oncology""}}"
out/hardened/Fiducial marker placement with ENB.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-01"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Mark R. Bowling"", ""Erik E. Folch"", ""Sandeep J. Khandhar"", ""Jordan Kazakov"", ""William S. Krimsky"", ""Gregory P. LeMense"", ""Philip A. Linden"", ""Boris A. Murillo"", ""Michael A. Nead"", ""Michael A. Pritchett"", ""Catalina V. Teba"", ""Christopher W. Towe"", ""Terence Williams"", ""Carlos J. Anciano""], ""new"": [""Mark R. Bowling"", ""Erik E. Folch"", ""Sandeep J. Khandhar"", ""Jordan Kazakov"", ""William S. Krimsky"", ""Gregory P. LeMense"", ""Philip A. Linden"", ""Boris A. Murillo"", ""Michael A. Nead"", ""Michael A. Pritchett"", ""Catalina V. Teba"", ""Christopher W. Towe"", ""Terence Williams"", ""Carlos J. Anciano""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Therapeutic Advances in Respiratory Disease""}}"
out/hardened/Financial Justification for IP Programs.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-09"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Amit K. Mahajan"", ""Jennifer Bautista"", ""Erin Hodson"", ""Sandeep J. Khandhar"", ""Erik Folch"", ""Susan Carroll"", ""Steve Narang""], ""new"": [""Amit K. Mahajan"", ""Jennifer Bautista"", ""Erin Hodson"", ""Sandeep J. Khandhar"", ""Erik Folch"", ""Susan Carroll"", ""Steve Narang""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/First Human Use of a New Robotic-Assisted Fiber Optic Sensing Navigation System for Small Peripheral Pulmonary Nodules.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-07-26"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""David I.K. Fielding"", ""Farzad Bashirzadeh"", ""Jung Hwa Son"", ""Maryann Todman"", ""Adrian Chin"", ""Lionel Tan"", ""Karin Steinke"", ""Morgan N. Windsor"", ""Arthur Wai Sung""], ""new"": [""David I.K. Fielding"", ""Farzad Bashirzadeh"", ""Jung Hwa Son"", ""Maryann Todman"", ""Adrian Chin"", ""Lionel Tan"", ""Karin Steinke"", ""Morgan N. Windsor"", ""Arthur Wai Sung""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Flexible Bronchoscope Use by Pulmonologists.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-01"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Patients With Head"", ""Neck Cancer""], ""new"": [""Patients With Head"", ""Neck Cancer""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1097/lbr.0000000000000434""}}"
out/hardened/Flexible bronchoscopy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-03"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Russell J. Miller"", ""Roberto F. Casal"", ""Donald R. Lazarus"", ""David E. Ost"", ""George A. Eapen""], ""new"": [""Russell J. Miller"", ""Roberto F. Casal"", ""Donald R. Lazarus"", ""David E. Ost"", ""George A. Eapen""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Clinics in Chest Medicine""}}"
out/hardened/Forbearance With Bronchoscopy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-04"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Himanshu Deshwal"", ""Sameer K. Avasarala"", ""Subha Ghosh"", ""Atul C. Mehta""], ""new"": [""Himanshu Deshwal"", ""Sameer K. Avasarala"", ""Subha Ghosh"", ""Atul C. Mehta""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Foreign body aspiration.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-08"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Divyansh Bajaj"", ""Ashutosh Sachdeva"", ""Desh Deepak""], ""new"": [""Divyansh Bajaj"", ""Ashutosh Sachdeva"", ""Desh Deepak""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Foreign body inhalation in the adult population.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-10-01"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Inderpaul Singh Sehgal"", ""Sahajal Dhooria"", ""Babu Ram"", ""Navneet Singh"", ""Ashutosh N Aggarwal"", ""Dheeraj Gupta"", ""Digambar Behera"", ""Ritesh Agarwal""], ""new"": [""Inderpaul Singh Sehgal"", ""Sahajal Dhooria"", ""Babu Ram"", ""Navneet Singh"", ""Ashutosh N Aggarwal"", ""Dheeraj Gupta"", ""Digambar Behera"", ""Ritesh Agarwal""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiratory Care""}}"
out/hardened/Garner-2020-A prospective safety and feasibili.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Justin L. Garner"", ""Tawimas Shaipanich"", ""Jorine E. Hartman"", ""Christopher M. Orton"", ""Cielito Caneja"", ""Karin Klooster"", ""John Thornton"", ""Don D. Sin"", ""Dirk-Jan Slebos"", ""Pallav L. Shah""], ""new"": [""Justin L. Garner"", ""Tawimas Shaipanich"", ""Jorine E. Hartman"", ""Christopher M. Orton"", ""Cielito Caneja"", ""Karin Klooster"", ""John Thornton"", ""Don D. Sin"", ""Dirk-Jan Slebos"", ""Pallav L. Shah""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Journal""}}"
out/hardened/Ghattas-2021-State of the art_ percutaneous tr.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-08"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Christian Ghattas"", ""Sammar Alsunaid"", ""Edward M. Pickering"", ""Van K. Holden""], ""new"": [""Christian Ghattas"", ""Sammar Alsunaid"", ""Edward M. Pickering"", ""Van K. Holden""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Gomes-2015-Percutaneous endoscopic gastrostomy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-05-22"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Claudio Ar Gomes Jr"", ""Regis B Andriolo"", ""Cathy Bennett"", ""Suzana As Lustosa"", ""Delcio Matos"", ""Daniel R Waisberg"", ""Jaques Waisberg""], ""new"": [""Claudio Ar Gomes Jr"", ""Regis B Andriolo"", ""Cathy Bennett"", ""Suzana As Lustosa"", ""Delcio Matos"", ""Daniel R Waisberg"", ""Jaques Waisberg""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Cochrane Database of Systematic Reviews""}}"
out/hardened/Grosu-2013-Stents are associated with increase.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-08"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Horiana B. Grosu"", ""George A. Eapen"", ""Rodolfo C. Morice"", ""Carlos A. Jimenez"", ""Roberto F. Casal"", ""Francisco A. Almeida"", ""Mona G. Sarkiss"", ""David E. Ost""], ""new"": [""Horiana B. Grosu"", ""George A. Eapen"", ""Rodolfo C. Morice"", ""Carlos A. Jimenez"", ""Roberto F. Casal"", ""Francisco A. Almeida"", ""Mona G. Sarkiss"", ""David E. Ost""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Grosu-2018-Sensitivity of Initial Thoracentesi.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-07-17"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Horiana B Grosu"", ""Farah Kazzaz"", ""Erik Vakil"", ""Sofia Molina"", ""David Ost""], ""new"": [""Horiana B Grosu"", ""Farah Kazzaz"", ""Erik Vakil"", ""Sofia Molina"", ""David Ost""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Grosu-2019-Secondary spontaneous pneumothorax.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-04"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Horiana B. Grosu"", ""Macarena R. Vial"", ""Mike Hernandez"", ""Liang Li"", ""Roberto F. Casal"", ""Georgie A. Eapen"", ""David E. Ost""], ""new"": [""Horiana B. Grosu"", ""Macarena R. Vial"", ""Mike Hernandez"", ""Liang Li"", ""Roberto F. Casal"", ""Georgie A. Eapen"", ""David E. Ost""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Hartman-2021-New bronchoscopic treatment modal.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Jorine E. Hartman"", ""Justin L. Garner"", ""Pallav L. Shah"", ""Dirk-Jan Slebos""], ""new"": [""Jorine E. Hartman"", ""Justin L. Garner"", ""Pallav L. Shah"", ""Dirk-Jan Slebos""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Review""}}"
out/hardened/Havelock-2010-Pleural procedures and thoracic.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-08-09"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""T. Havelock"", ""R. Teoh"", ""D. Laws"", ""F. Gleeson"", ""on behalf of the BTS Pleural Disease Guideline Group""], ""new"": [""T. Havelock"", ""R. Teoh"", ""D. Laws"", ""F. Gleeson"", ""on behalf of the BTS Pleural Disease Guideline Group""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Thorax""}}"
out/hardened/Herth-2019-Endoscopic Lung Volume Reduction_ A.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-03-05"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Felix J.F. Herth"", ""Dirk-Jan Slebos"", ""Gerard J. Criner"", ""Arschang Valipour"", ""Frank Sciurba"", ""Pallav L. Shah""], ""new"": [""Felix J.F. Herth"", ""Dirk-Jan Slebos"", ""Gerard J. Criner"", ""Arschang Valipour"", ""Frank Sciurba"", ""Pallav L. Shah""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/High-dose-rate endobronchial brachytherapy eff.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2000}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Jason F Kelly"", ""Marc E Delclos"", ""Roldolfo C Morice"", ""Armando Huaringa"", ""Pamela K Allen"", ""Ritsuko Komaki""], ""new"": [""Jason F Kelly"", ""Marc E Delclos"", ""Roldolfo C Morice"", ""Armando Huaringa"", ""Pamela K Allen"", ""Ritsuko Komaki""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""International Journal of Radiation Oncology*Biology*Physics""}}"
out/hardened/Hillerdal-2014-One- to four-year follow-up of.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-09-11"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Gunnar Hillerdal"", ""Stephanie Mindus""], ""new"": [""Gunnar Hillerdal"", ""Stephanie Mindus""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/Holden-2020-Safety and Efficacy of the Tracheo.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-07-17"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Van Kim Holden"", ""Daniel Ospina-Delgado"", ""Alex Chee"", ""Mihir S. Parikh"", ""Megan M. Carreiro"", ""Daniel Alape Moya"", ""Sebastian Fernandez-Bussy"", ""Felix J.F. Herth"", ""Adnan Majid""], ""new"": [""Van Kim Holden"", ""Daniel Ospina-Delgado"", ""Alex Chee"", ""Mihir S. Parikh"", ""Megan M. Carreiro"", ""Daniel Alape Moya"", ""Sebastian Fernandez-Bussy"", ""Felix J.F. Herth"", ""Adnan Majid""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
